ProductID,SKU,ProductName,Category,PrimaryRawMaterial,MaterialIndexWeight,BaseUnitCost_USD,Currency,StandardLeadTimeDays,ReorderPoint,SupplierID
PRD-03822,SKU-SYN-67880,Corrugated Packaging Grade-A,Corrugated Packaging,Packaging,0.2,$825.89,USD,38,250,SUP-00742
PRD-03823,SKU-SYN-69281,Heavy Engine Castings Grade-B,Heavy Engine Castings,Steel,0.5,2792.05,USD,32,250,SUP-00911
PRD-03824,SKU-SYN-49432,Industrial Resins & Plastics Grade-C,,Crude Oil / Polymers,0.7,2770.6,USD,32,250,SUP-00258
PRD-03825,SKU-SYN-77905,Synthetic Lubricants Grade-D,Synthetic Lubricants,Crude Oil / Polymers,0.8,-519.21,USD,65,,SUP-00756
PRD-03826,SKU-SYN-70858,Corrugated Packaging Grade-E,Corrugated Packaging,Packaging,0.2,521.68,USD,70,500,SUP-00295
PRD-03827,SKU-SYN-26738,Corrugated Packaging Grade-F,Corrugated Packaging,Packaging,0.2,3002.3,USD,35,,SUP-00292
PRD-03828,sku_3828,Corrugated Packaging Grade-G,Corrugated Packaging,Packaging,0.2,$765.93,USD,52,,SUP-00128
PRD-03829,SKU-SYN-88402,Heavy Engine Castings Grade-H,Heavy Engine Castings,Steel,0.5,1222.94,USD,61,500 units,SUP-00513
PRD-03830,SKU-SYN-69444,synthetic lubricants grade-3830,Synthetic Lubricants,Crude Oil / Polymers,0.8,2250.14,USD,66,500 units,SUP-00340
PRD-03831,SKU-SYN-46147,Industrial Resins & Plastics Grade-J,Industrial Resins & Plastics,Crude Oil / Polymers,0.7,2587.19,USD,15,,SUP-00680
PRD-03832,SKU-SYN-74978,Copper Conductors & Wiring Grade-K,,Copper,0.65,2590.21,USD,42,500,SUP-00599
PRD-03833,SKU-SYN-83586,Industrial Resins & Plastics Grade-L,Industrial Resins & Plastics,Crude Oil / Polymers,0.7,1960.68,USD,23,100,SUP-00281
PRD-03834,SKU-SYN-82021,Corrugated Packaging Grade-M,Corrugated Packaging,Packaging,0.2,$2159.77,USD,-10,,SUP-00124
PRD-03835,SKU-SYN-81850,Copper Conductors & Wiring Grade-N,Copper Conductors & Wiring,Copper,0.65,1963.72,USD,28,500 units,SUP-00325
PRD-03836,SKU-SYN-84640,Industrial Resins & Plastics Grade-O,Industrial Resins & Plastics,Crude Oil / Polymers,0.7,1179.54,USD,51,,SUP-00951
PRD-03837,SKU-SYN-53903,Industrial Resins & Plastics Grade-P,Industrial Resins & Plastics,Crude Oil / Polymers,0.7,2876.97,USD,62,250,SUP-00468
PRD-03838,SKU-SYN-34739,Copper Conductors & Wiring Grade-Q,Copper Conductors & Wiring,Copper,0.65,1855.08,USD,48,500,SUP-00955
PRD-03839,SKU-SYN-66934,Synthetic Lubricants Grade-R,Synthetic Lubricants,Crude Oil / Polymers,0.8,1705.71,USD,50,100,SUP-00670
PRD-03840,sku_3840,synthetic lubricants grade-3840,,Crude Oil / Polymers,0.8,$2219.56,USD,41,250,SUP-99999
PRD-03841,SKU-SYN-72288,Heavy Engine Castings Grade-T,Heavy Engine Castings,Steel,0.5,550.61,USD,78,,SUP-00210
PRD-03842,SKU-SYN-59471,Industrial Resins & Plastics Grade-U,Industrial Resins & Plastics,Crude Oil / Polymers,0.7,2217.88,USD,75,500,SUP-00747
PRD-03843,SKU-SYN-39873,Industrial Resins & Plastics Grade-V,Industrial Resins & Plastics,Crude Oil / Polymers,0.7,3070.82,USD,40,500,SUP-00312
PRD-03844,SKU-SYN-26638,Corrugated Packaging Grade-W,Corrugated Packaging,Packaging,0.2,966.77,USD,78,,SUP-00324
PRD-03845,SKU-SYN-78656,Synthetic Lubricants Grade-X,Synthetic Lubricants,Crude Oil / Polymers,0.8,1529.34,USD,72,,SUP-00343
PRD-03846,SKU-SYN-32714,Industrial Resins & Plastics Grade-Y,Industrial Resins & Plastics,Crude Oil / Polymers,0.7,$2456.04,USD,46,,SUP-00603
PRD-03847,SKU-SYN-84578,Heavy Engine Castings Grade-Z,Heavy Engine Castings,Steel,0.5,1913.39,USD,77,500 units,SUP-00114
PRD-03848,SKU-SYN-54234,Industrial Resins & Plastics Grade-A,,Crude Oil / Polymers,0.7,2131.59,USD,71,250,SUP-00958
PRD-03849,SKU-SYN-79806,Corrugated Packaging Grade-B,Corrugated Packaging,Packaging,0.2,467.49,USD,33,,SUP-00338
PRD-03850,SKU-SYN-24733,copper conductors & wiring grade-3850,Copper Conductors & Wiring,Copper,0.65,-228.43,USD,64,500 units,SUP-00983
PRD-03851,SKU-SYN-94013,Industrial Resins & Plastics Grade-D,Industrial Resins & Plastics,Crude Oil / Polymers,0.7,1709.05,USD,59,,SUP-00966
PRD-03852,sku_3852,Industrial Resins & Plastics Grade-E,Industrial Resins & Plastics,Crude Oil / Polymers,0.7,$1482.44,USD,-10,,SUP-00809
PRD-03853,SKU-SYN-28359,Copper Conductors & Wiring Grade-F,Copper Conductors & Wiring,Copper,0.65,1084.86,USD,56,500,SUP-00527
PRD-03854,SKU-SYN-83298,Corrugated Packaging Grade-G,Corrugated Packaging,Packaging,0.2,9.62,USD,84,500,SUP-00422
PRD-03855,SKU-SYN-47979,Heavy Engine Castings Grade-H,Heavy Engine Castings,Steel,0.5,1370.77,USD,52,250,SUP-00746
PRD-03856,SKU-SYN-16032,Synthetic Lubricants Grade-I,,Crude Oil / Polymers,0.8,982.42,USD,48,500 units,SUP-00928
PRD-03857,SKU-SYN-95210,Heavy Engine Castings Grade-J,Heavy Engine Castings,Steel,0.5,955.4,USD,5,500,SUP-00386
PRD-03858,SKU-SYN-98977,Printed Circuit Boards Grade-K,Printed Circuit Boards,Copper,0.35,$1597.56,USD,71,500 units,SUP-00367
PRD-03859,SKU-SYN-66393,Corrugated Packaging Grade-L,Corrugated Packaging,Packaging,0.2,2299.71,USD,64,,SUP-00216
PRD-03860,SKU-SYN-64419,corrugated packaging grade-3860,Corrugated Packaging,Packaging,0.2,2904.97,USD,21,500,SUP-99999
PRD-03861,SKU-SYN-12085,Corrugated Packaging Grade-N,Corrugated Packaging,Packaging,0.2,925.57,USD,16,,SUP-00672
PRD-03862,SKU-SYN-40168,Industrial Resins & Plastics Grade-O,Industrial Resins & Plastics,Crude Oil / Polymers,0.7,473.99,USD,85,500 units,SUP-00089
PRD-03863,SKU-SYN-87110,Corrugated Packaging Grade-P,Corrugated Packaging,Packaging,0.2,114.21,USD,25,500 units,SUP-00066
PRD-03864,sku_3864,Synthetic Lubricants Grade-Q,,Crude Oil / Polymers,0.8,$458.45,USD,28,100,SUP-00086
PRD-03865,SKU-SYN-31424,Corrugated Packaging Grade-R,Corrugated Packaging,Packaging,0.2,1356.0,USD,80,,SUP-00843
PRD-03866,SKU-SYN-80005,Corrugated Packaging Grade-S,Corrugated Packaging,Packaging,0.2,3009.93,USD,12,250,SUP-00291
PRD-03867,SKU-SYN-94125,Printed Circuit Boards Grade-T,Printed Circuit Boards,Copper,0.35,1245.08,USD,88,100,SUP-00555
PRD-03868,SKU-SYN-45349,Printed Circuit Boards Grade-U,Printed Circuit Boards,Copper,0.35,1034.92,USD,30,500,SUP-00147
PRD-03869,SKU-SYN-58772,Heavy Engine Castings Grade-V,Heavy Engine Castings,Steel,0.5,2205.35,USD,19,500 units,SUP-00259
PRD-03870,SKU-SYN-37292,corrugated packaging grade-3870,Corrugated Packaging,Packaging,0.2,$1473.5,USD,-10,500 units,SUP-00803
PRD-03871,SKU-SYN-46574,Copper Conductors & Wiring Grade-X,Copper Conductors & Wiring,Copper,0.65,746.94,USD,67,500,SUP-00506
PRD-03872,SKU-SYN-55845,Corrugated Packaging Grade-Y,,Packaging,0.2,943.48,USD,65,500 units,SUP-00835
PRD-03873,SKU-SYN-97436,Corrugated Packaging Grade-Z,Corrugated Packaging,Packaging,0.2,2841.15,USD,64,,SUP-00611
PRD-03874,SKU-SYN-31468,Heavy Engine Castings Grade-A,Heavy Engine Castings,Steel,0.5,1883.45,USD,49,500,SUP-00983
PRD-03875,SKU-SYN-88720,Heavy Engine Castings Grade-B,Heavy Engine Castings,Steel,0.5,-2536.16,USD,77,100,SUP-00656
PRD-03876,sku_3876,Printed Circuit Boards Grade-C,Printed Circuit Boards,Copper,0.35,$182.9,USD,33,500,SUP-00075
PRD-03877,SKU-SYN-74028,Printed Circuit Boards Grade-D,Printed Circuit Boards,Copper,0.35,1058.93,USD,40,500 units,SUP-00534
PRD-03878,SKU-SYN-61491,Corrugated Packaging Grade-E,Corrugated Packaging,Packaging,0.2,124.92,USD,12,100,SUP-00003
PRD-03879,SKU-SYN-32600,Corrugated Packaging Grade-F,Corrugated Packaging,Packaging,0.2,3116.79,USD,52,500,SUP-00517
PRD-03880,SKU-SYN-25677,synthetic lubricants grade-3880,,Crude Oil / Polymers,0.8,2129.94,USD,21,500,SUP-99999
PRD-03881,SKU-SYN-30188,Copper Conductors & Wiring Grade-H,Copper Conductors & Wiring,Copper,0.65,1998.52,USD,41,,SUP-00889
PRD-03882,SKU-SYN-24691,Industrial Resins & Plastics Grade-I,Industrial Resins & Plastics,Crude Oil / Polymers,0.7,$2117.76,USD,87,100,SUP-00058
PRD-03883,SKU-SYN-23893,Printed Circuit Boards Grade-J,Printed Circuit Boards,Copper,0.35,1805.51,USD,41,500 units,SUP-00321
PRD-03884,SKU-SYN-86405,Printed Circuit Boards Grade-K,Printed Circuit Boards,Copper,0.35,485.58,USD,10,500 units,SUP-00334
PRD-03885,SKU-SYN-38145,Industrial Resins & Plastics Grade-L,Industrial Resins & Plastics,Crude Oil / Polymers,0.7,155.2,USD,76,500 units,SUP-00977
PRD-03886,SKU-SYN-99793,Synthetic Lubricants Grade-M,Synthetic Lubricants,Crude Oil / Polymers,0.8,2231.18,USD,90,500,SUP-00009
PRD-03887,SKU-SYN-14650,Industrial Resins & Plastics Grade-N,Industrial Resins & Plastics,Crude Oil / Polymers,0.7,485.44,USD,57,100,SUP-00539
PRD-03888,sku_3888,Heavy Engine Castings Grade-O,,Steel,0.5,$7.97,USD,-10,,SUP-00894
PRD-03889,SKU-SYN-54834,Synthetic Lubricants Grade-P,Synthetic Lubricants,Crude Oil / Polymers,0.8,544.73,USD,80,500,SUP-00115
PRD-03890,SKU-SYN-80090,copper conductors & wiring grade-3890,Copper Conductors & Wiring,Copper,0.65,913.14,USD,67,100,SUP-00288
PRD-03891,SKU-SYN-11508,Corrugated Packaging Grade-R,Corrugated Packaging,Packaging,0.2,2179.47,USD,58,500 units,SUP-00908
PRD-03892,SKU-SYN-93529,Industrial Resins & Plastics Grade-S,Industrial Resins & Plastics,Crude Oil / Polymers,0.7,3030.18,USD,86,500,SUP-00668
PRD-03893,SKU-SYN-53880,Industrial Resins & Plastics Grade-T,Industrial Resins & Plastics,Crude Oil / Polymers,0.7,2312.02,USD,90,,SUP-00675
PRD-03894,SKU-SYN-69399,Copper Conductors & Wiring Grade-U,Copper Conductors & Wiring,Copper,0.65,$1021.4,USD,56,500 units,SUP-00675
PRD-03895,SKU-SYN-34300,Corrugated Packaging Grade-V,Corrugated Packaging,Packaging,0.2,159.21,USD,57,500,SUP-00759
PRD-03896,SKU-SYN-84481,Corrugated Packaging Grade-W,,Packaging,0.2,2369.25,USD,21,250,SUP-00582
PRD-03897,SKU-SYN-18962,Synthetic Lubricants Grade-X,Synthetic Lubricants,Crude Oil / Polymers,0.8,2809.08,USD,30,500 units,SUP-00831
PRD-03898,SKU-SYN-68786,Corrugated Packaging Grade-Y,Corrugated Packaging,Packaging,0.2,750.73,USD,87,500 units,SUP-00757
PRD-03899,SKU-SYN-46241,Synthetic Lubricants Grade-Z,Synthetic Lubricants,Crude Oil / Polymers,0.8,2143.46,USD,61,250,SUP-00254
prd_3900,sku_3900,printed circuit boards grade-3900,Printed Circuit Boards,Copper,0.35,$2224.93,USD,76,500 units,SUP-99999
PRD-03901,SKU-SYN-17652,Copper Conductors & Wiring Grade-B,Copper Conductors & Wiring,Copper,0.65,714.96,USD,56,100,SUP-00407
PRD-03902,SKU-SYN-25263,Industrial Resins & Plastics Grade-C,Industrial Resins & Plastics,Crude Oil / Polymers,0.7,1443.07,USD,17,100,SUP-00836
PRD-03903,SKU-SYN-64937,Corrugated Packaging Grade-D,Corrugated Packaging,Packaging,0.2,1743.48,USD,30,500,SUP-00627
PRD-03904,SKU-SYN-14491,Printed Circuit Boards Grade-E,,Copper,0.35,3099.46,USD,75,500,SUP-00147
PRD-03905,SKU-SYN-95588,Corrugated Packaging Grade-F,Corrugated Packaging,Packaging,0.2,1554.93,USD,79,,SUP-00524
PRD-03906,SKU-SYN-94809,Copper Conductors & Wiring Grade-G,Copper Conductors & Wiring,Copper,0.65,$2422.32,USD,-10,100,SUP-00395
PRD-03907,SKU-SYN-60147,Synthetic Lubricants Grade-H,Synthetic Lubricants,Crude Oil / Polymers,0.8,2722.54,USD,6,500 units,SUP-00652
PRD-03908,SKU-SYN-67787,Corrugated Packaging Grade-I,Corrugated Packaging,Packaging,0.2,1233.77,USD,24,500,SUP-00359
PRD-03909,SKU-SYN-71089,Synthetic Lubricants Grade-J,Synthetic Lubricants,Crude Oil / Polymers,0.8,297.75,USD,22,250,SUP-00673
PRD-03910,SKU-SYN-46060,copper conductors & wiring grade-3910,Copper Conductors & Wiring,Copper,0.65,468.69,USD,16,500 units,SUP-00207
PRD-03911,SKU-SYN-37446,Printed Circuit Boards Grade-L,Printed Circuit Boards,Copper,0.35,2457.94,USD,25,,SUP-00937
PRD-03912,sku_3912,Industrial Resins & Plastics Grade-M,,Crude Oil / Polymers,0.7,$663.84,USD,28,100,SUP-00457
PRD-03913,SKU-SYN-26268,Corrugated Packaging Grade-N,Corrugated Packaging,Packaging,0.2,2569.19,USD,74,500,SUP-00704
PRD-03914,SKU-SYN-23612,Copper Conductors & Wiring Grade-O,Copper Conductors & Wiring,Copper,0.65,2203.19,USD,44,500 units,SUP-00003
PRD-03915,SKU-SYN-67366,Industrial Resins & Plastics Grade-P,Industrial Resins & Plastics,Crude Oil / Polymers,0.7,1659.64,USD,61,250,SUP-00052
PRD-03916,SKU-SYN-17634,Synthetic Lubricants Grade-Q,Synthetic Lubricants,Crude Oil / Polymers,0.8,959.86,USD,43,500,SUP-00677
PRD-03917,SKU-SYN-55963,Industrial Resins & Plastics Grade-R,Industrial Resins & Plastics,Crude Oil / Polymers,0.7,552.85,USD,7,250,SUP-00078
PRD-03918,SKU-SYN-71798,Synthetic Lubricants Grade-S,Synthetic Lubricants,Crude Oil / Polymers,0.8,$1385.2,USD,29,,SUP-00936
PRD-03919,SKU-SYN-16213,Industrial Resins & Plastics Grade-T,Industrial Resins & Plastics,Crude Oil / Polymers,0.7,1128.9,USD,29,100,SUP-00978
PRD-03920,SKU-SYN-43836,printed circuit boards grade-3920,,Copper,0.35,1640.26,USD,77,250,SUP-99999
PRD-03921,SKU-SYN-80061,Synthetic Lubricants Grade-V,Synthetic Lubricants,Crude Oil / Polymers,0.8,7.36,USD,84,500 units,SUP-00557
PRD-03922,SKU-SYN-26814,Printed Circuit Boards Grade-W,Printed Circuit Boards,Copper,0.35,835.29,USD,87,500,SUP-00737
PRD-03923,SKU-SYN-20133,Corrugated Packaging Grade-X,Corrugated Packaging,Packaging,0.2,3049.14,USD,81,500,SUP-00363
PRD-03924,sku_3924,Industrial Resins & Plastics Grade-Y,Industrial Resins & Plastics,Crude Oil / Polymers,0.7,$149.69,USD,-10,100,SUP-00848
PRD-03925,SKU-SYN-56750,Printed Circuit Boards Grade-Z,Printed Circuit Boards,Copper,0.35,-1128.08,USD,58,250,SUP-00915
PRD-03926,SKU-SYN-31279,Heavy Engine Castings Grade-A,Heavy Engine Castings,Steel,0.5,2087.89,USD,32,250,SUP-00200
PRD-03927,SKU-SYN-22549,Corrugated Packaging Grade-B,Corrugated Packaging,Packaging,0.2,2129.3,USD,25,500,SUP-00818
PRD-03928,SKU-SYN-91687,Industrial Resins & Plastics Grade-C,,Crude Oil / Polymers,0.7,1890.15,USD,27,500,SUP-00664
PRD-03929,SKU-SYN-18906,Industrial Resins & Plastics Grade-D,Industrial Resins & Plastics,Crude Oil / Polymers,0.7,1499.91,USD,89,500,SUP-00621
PRD-03930,SKU-SYN-88443,synthetic lubricants grade-3930,Synthetic Lubricants,Crude Oil / Polymers,0.8,$275.24,USD,78,500,SUP-00510
PRD-03931,SKU-SYN-25767,Printed Circuit Boards Grade-F,Printed Circuit Boards,Copper,0.35,1225.21,USD,5,100,SUP-00389
PRD-03932,SKU-SYN-55589,Printed Circuit Boards Grade-G,Printed Circuit Boards,Copper,0.35,1266.02,USD,67,500 units,SUP-00652
PRD-03933,SKU-SYN-27424,Synthetic Lubricants Grade-H,Synthetic Lubricants,Crude Oil / Polymers,0.8,865.46,USD,78,500 units,SUP-00193
PRD-03934,SKU-SYN-71156,Synthetic Lubricants Grade-I,Synthetic Lubricants,Crude Oil / Polymers,0.8,542.42,USD,84,100,SUP-00191
PRD-03935,SKU-SYN-61499,Copper Conductors & Wiring Grade-J,Copper Conductors & Wiring,Copper,0.65,2205.78,USD,72,500 units,SUP-00044
PRD-03936,sku_3936,Heavy Engine Castings Grade-K,,Steel,0.5,$666.54,USD,43,250,SUP-00749
PRD-03937,SKU-SYN-59777,Printed Circuit Boards Grade-L,Printed Circuit Boards,Copper,0.35,2753.49,USD,67,250,SUP-00949
PRD-03938,SKU-SYN-43868,Synthetic Lubricants Grade-M,Synthetic Lubricants,Crude Oil / Polymers,0.8,80.96,USD,55,500,SUP-00495
PRD-03939,SKU-SYN-33248,Corrugated Packaging Grade-N,Corrugated Packaging,Packaging,0.2,416.45,USD,21,,SUP-00842
PRD-03940,SKU-SYN-89501,corrugated packaging grade-3940,Corrugated Packaging,Packaging,0.2,718.94,USD,41,,SUP-99999
PRD-03941,SKU-SYN-45621,Corrugated Packaging Grade-P,Corrugated Packaging,Packaging,0.2,1280.48,USD,14,250,SUP-00158
PRD-03942,SKU-SYN-31252,Printed Circuit Boards Grade-Q,Printed Circuit Boards,Copper,0.35,$1206.4,USD,-10,,SUP-00331
PRD-03943,SKU-SYN-13586,Corrugated Packaging Grade-R,Corrugated Packaging,Packaging,0.2,437.13,USD,72,,SUP-00077
PRD-03944,SKU-SYN-25139,Synthetic Lubricants Grade-S,,Crude Oil / Polymers,0.8,2790.48,USD,40,500,SUP-00440
PRD-03945,SKU-SYN-45978,Corrugated Packaging Grade-T,Corrugated Packaging,Packaging,0.2,241.61,USD,61,500 units,SUP-00167
PRD-03946,SKU-SYN-72833,Industrial Resins & Plastics Grade-U,Industrial Resins & Plastics,Crude Oil / Polymers,0.7,2282.41,USD,45,500 units,SUP-00111
PRD-03947,SKU-SYN-27469,Copper Conductors & Wiring Grade-V,Copper Conductors & Wiring,Copper,0.65,604.8,USD,11,100,SUP-00506
PRD-03948,sku_3948,Synthetic Lubricants Grade-W,Synthetic Lubricants,Crude Oil / Polymers,0.8,$1969.76,USD,48,,SUP-00572
PRD-03949,SKU-SYN-44914,Printed Circuit Boards Grade-X,Printed Circuit Boards,Copper,0.35,2242.23,USD,35,500 units,SUP-00478
PRD-03950,SKU-SYN-73882,copper conductors & wiring grade-3950,Copper Conductors & Wiring,Copper,0.65,-2741.5,USD,28,100,SUP-00654
PRD-03951,SKU-SYN-81318,Synthetic Lubricants Grade-Z,Synthetic Lubricants,Crude Oil / Polymers,0.8,3133.19,USD,31,100,SUP-00912
PRD-03952,SKU-SYN-78009,Printed Circuit Boards Grade-A,,Copper,0.35,992.69,USD,38,250,SUP-00806
PRD-03953,SKU-SYN-98877,Industrial Resins & Plastics Grade-B,Industrial Resins & Plastics,Crude Oil / Polymers,0.7,1681.56,USD,43,250,SUP-00990
PRD-03954,SKU-SYN-85021,Synthetic Lubricants Grade-C,Synthetic Lubricants,Crude Oil / Polymers,0.8,$1777.56,USD,60,250,SUP-00023
PRD-03955,SKU-SYN-41264,Printed Circuit Boards Grade-D,Printed Circuit Boards,Copper,0.35,271.34,USD,71,100,SUP-00286
PRD-03956,SKU-SYN-35791,Corrugated Packaging Grade-E,Corrugated Packaging,Packaging,0.2,347.42,USD,14,500 units,SUP-00193
PRD-03957,SKU-SYN-11235,Heavy Engine Castings Grade-F,Heavy Engine Castings,Steel,0.5,83.34,USD,84,100,SUP-00979
PRD-03958,SKU-SYN-39464,Industrial Resins & Plastics Grade-G,Industrial Resins & Plastics,Crude Oil / Polymers,0.7,2532.03,USD,64,,SUP-00365
PRD-03959,SKU-SYN-52981,Printed Circuit Boards Grade-H,Printed Circuit Boards,Copper,0.35,2538.05,USD,36,250,SUP-00196
PRD-03960,sku_3960,printed circuit boards grade-3960,,Copper,0.35,$983.14,USD,-10,100,SUP-99999
PRD-03961,SKU-SYN-39278,Copper Conductors & Wiring Grade-J,Copper Conductors & Wiring,Copper,0.65,3037.38,USD,46,250,SUP-00774
PRD-03962,SKU-SYN-11380,Synthetic Lubricants Grade-K,Synthetic Lubricants,Crude Oil / Polymers,0.8,2506.32,USD,79,100,SUP-00271
PRD-03963,SKU-SYN-96130,Corrugated Packaging Grade-L,Corrugated Packaging,Packaging,0.2,1677.47,USD,90,100,SUP-00531
PRD-03964,SKU-SYN-75439,Printed Circuit Boards Grade-M,Printed Circuit Boards,Copper,0.35,1046.35,USD,53,500,SUP-00163
PRD-03965,SKU-SYN-77983,Industrial Resins & Plastics Grade-N,Industrial Resins & Plastics,Crude Oil / Polymers,0.7,2654.78,USD,13,250,SUP-00180
PRD-03966,SKU-SYN-82037,Copper Conductors & Wiring Grade-O,Copper Conductors & Wiring,Copper,0.65,$1957.06,USD,22,,SUP-00778
PRD-03967,SKU-SYN-64406,Copper Conductors & Wiring Grade-P,Copper Conductors & Wiring,Copper,0.65,2118.11,USD,8,100,SUP-00753
PRD-03968,SKU-SYN-10293,Copper Conductors & Wiring Grade-Q,,Copper,0.65,2936.78,USD,49,500 units,SUP-00323
PRD-03969,SKU-SYN-30025,Corrugated Packaging Grade-R,Corrugated Packaging,Packaging,0.2,404.65,USD,42,,SUP-00705
PRD-03970,SKU-SYN-50047,industrial resins & plastics grade-3970,Industrial Resins & Plastics,Crude Oil / Polymers,0.7,2511.49,USD,16,500,SUP-00198
PRD-03971,SKU-SYN-84306,Printed Circuit Boards Grade-T,Printed Circuit Boards,Copper,0.35,255.44,USD,6,,SUP-00591
PRD-03972,sku_3972,Printed Circuit Boards Grade-U,Printed Circuit Boards,Copper,0.35,$1161.69,USD,74,500 units,SUP-00543
PRD-03973,SKU-SYN-45701,Synthetic Lubricants Grade-V,Synthetic Lubricants,Crude Oil / Polymers,0.8,679.12,USD,22,,SUP-00439
PRD-03974,SKU-SYN-82650,Heavy Engine Castings Grade-W,Heavy Engine Castings,Steel,0.5,2434.6,USD,55,500,SUP-00751
PRD-03975,SKU-SYN-20626,Printed Circuit Boards Grade-X,Printed Circuit Boards,Copper,0.35,-855.1,USD,81,500 units,SUP-00883
PRD-03976,SKU-SYN-39888,Industrial Resins & Plastics Grade-Y,,Crude Oil / Polymers,0.7,1129.53,USD,25,250,SUP-00296
PRD-03977,SKU-SYN-77812,Copper Conductors & Wiring Grade-Z,Copper Conductors & Wiring,Copper,0.65,66.94,USD,68,100,SUP-00612
PRD-03978,SKU-SYN-44087,Synthetic Lubricants Grade-A,Synthetic Lubricants,Crude Oil / Polymers,0.8,$2765.79,USD,-10,250,SUP-00478
PRD-03979,SKU-SYN-58012,Copper Conductors & Wiring Grade-B,Copper Conductors & Wiring,Copper,0.65,162.63,USD,72,100,SUP-00638
PRD-03980,SKU-SYN-85938,corrugated packaging grade-3980,Corrugated Packaging,Packaging,0.2,1523.43,USD,89,250,SUP-99999
PRD-03981,SKU-SYN-87470,Synthetic Lubricants Grade-D,Synthetic Lubricants,Crude Oil / Polymers,0.8,637.55,USD,34,500 units,SUP-00838
PRD-03982,SKU-SYN-28635,Industrial Resins & Plastics Grade-E,Industrial Resins & Plastics,Crude Oil / Polymers,0.7,1779.42,USD,77,250,SUP-00008
PRD-03983,SKU-SYN-32576,Industrial Resins & Plastics Grade-F,Industrial Resins & Plastics,Crude Oil / Polymers,0.7,2667.6,USD,74,250,SUP-00502
PRD-03984,sku_3984,Heavy Engine Castings Grade-G,,Steel,0.5,$868.12,USD,7,100,SUP-00109
PRD-03985,SKU-SYN-93018,Corrugated Packaging Grade-H,Corrugated Packaging,Packaging,0.2,210.15,USD,67,500,SUP-00477
PRD-03986,SKU-SYN-70621,Printed Circuit Boards Grade-I,Printed Circuit Boards,Copper,0.35,648.16,USD,47,500 units,SUP-00945
PRD-03987,SKU-SYN-11734,Heavy Engine Castings Grade-J,Heavy Engine Castings,Steel,0.5,2580.11,USD,64,500 units,SUP-00700
PRD-03988,SKU-SYN-61767,Printed Circuit Boards Grade-K,Printed Circuit Boards,Copper,0.35,2526.77,USD,51,100,SUP-00217
PRD-03989,SKU-SYN-26593,Industrial Resins & Plastics Grade-L,Industrial Resins & Plastics,Crude Oil / Polymers,0.7,618.16,USD,14,500,SUP-00468
PRD-03990,SKU-SYN-91582,copper conductors & wiring grade-3990,Copper Conductors & Wiring,Copper,0.65,$2394.62,USD,86,,SUP-00785
PRD-03991,SKU-SYN-75521,Copper Conductors & Wiring Grade-N,Copper Conductors & Wiring,Copper,0.65,1972.86,USD,77,500 units,SUP-00229
PRD-03992,SKU-SYN-58921,Synthetic Lubricants Grade-O,,Crude Oil / Polymers,0.8,1485.96,USD,66,500 units,SUP-00162
PRD-03993,SKU-SYN-88064,Industrial Resins & Plastics Grade-P,Industrial Resins & Plastics,Crude Oil / Polymers,0.7,187.64,USD,32,500 units,SUP-00209
PRD-03994,SKU-SYN-33167,Synthetic Lubricants Grade-Q,Synthetic Lubricants,Crude Oil / Polymers,0.8,1708.17,USD,9,,SUP-00291
PRD-03995,SKU-SYN-24803,Corrugated Packaging Grade-R,Corrugated Packaging,Packaging,0.2,2561.56,USD,35,500,SUP-00169
PRD-03996,sku_3996,Heavy Engine Castings Grade-S,Heavy Engine Castings,Steel,0.5,$93.78,USD,-10,500,SUP-00462
PRD-03997,SKU-SYN-14731,Industrial Resins & Plastics Grade-T,Industrial Resins & Plastics,Crude Oil / Polymers,0.7,1166.9,USD,43,100,SUP-00399
PRD-03998,SKU-SYN-54437,Corrugated Packaging Grade-U,Corrugated Packaging,Packaging,0.2,2175.63,USD,46,500,SUP-00357
PRD-03999,SKU-SYN-17340,Industrial Resins & Plastics Grade-V,Industrial Resins & Plastics,Crude Oil / Polymers,0.7,221.98,USD,86,250,SUP-00046
PRD-04000,SKU-SYN-53066,copper conductors & wiring grade-4000,,Copper,0.65,-2619.2,USD,48,250,SUP-99999
